출발지,도착지,날짜,출발시간,도착시간,항공편,총 소요 시간,가격,좌석등급,Monthly,Weekend
1.0,0.0,2023-08-27,9,19,1,635,489300,economy,8,6
1.0,0.0,2023-08-27,9,20,1,690,489300,economy,8,6
1.0,0.0,2023-08-27,9,16,1,450,489300,economy,8,6
1.0,0.0,2023-08-27,9,21,1,740,489300,economy,8,6
1.0,0.0,2023-08-27,9,20,1,665,489300,economy,8,6
1.0,0.0,2023-08-27,9,19,1,605,489300,economy,8,6
1.0,0.0,2023-08-27,21,8,1,700,489300,economy,8,6
1.0,0.0,2023-08-27,9,18,1,545,489300,economy,8,6
1.0,0.0,2023-08-27,21,8,1,660,489300,economy,8,6
1.0,0.0,2023-08-27,9,17,1,490,489300,economy,8,6
1.0,0.0,2023-08-27,21,8,1,680,489300,economy,8,6
1.0,0.0,2023-08-27,9,19,1,640,490000,economy,8,6
1.0,0.0,2023-08-27,10,18,1,480,490100,economy,8,6
1.0,0.0,2023-08-27,10,19,1,535,494600,economy,8,6
1.0,0.0,2023-08-27,10,18,1,475,494600,economy,8,6
1.0,0.0,2023-08-27,10,21,1,670,494600,economy,8,6
1.0,0.0,2023-08-27,10,20,1,595,494600,economy,8,6
1.0,0.0,2023-08-27,10,22,1,725,494600,economy,8,6
1.0,0.0,2023-08-27,20,8,1,740,494600,economy,8,6
1.0,0.0,2023-08-27,20,8,1,700,494600,economy,8,6
1.0,0.0,2023-08-27,10,19,1,580,494800,economy,8,6
1.0,0.0,2023-08-27,20,8,1,690,494800,economy,8,6
1.0,0.0,2023-08-27,18,8,1,875,494800,economy,8,6
1.0,0.0,2023-08-27,18,9,1,930,494800,economy,8,6
1.0,0.0,2023-08-27,20,9,1,785,494800,economy,8,6
1.0,0.0,2023-08-27,20,8,1,730,494800,economy,8,6
1.0,0.0,2023-08-27,18,8,1,835,494800,economy,8,6
1.0,0.0,2023-08-27,10,19,1,525,495300,economy,8,6
1.0,0.0,2023-08-27,10,9,1,1350,495300,economy,8,6
1.0,0.0,2023-08-27,10,11,1,1470,495300,economy,8,6
1.0,0.0,2023-08-27,9,15,1,320,530900,economy,8,6
1.0,0.0,2023-08-27,9,15,1,320,536700,economy,8,6
1.0,0.0,2023-08-27,8,15,1,465,552400,economy,8,6
1.0,0.0,2023-08-27,8,17,1,545,552400,economy,8,6
1.0,0.0,2023-08-27,8,16,1,520,552400,economy,8,6
1.0,0.0,2023-08-27,8,15,1,475,553400,economy,8,6
1.0,0.0,2023-08-27,14,20,1,410,553400,economy,8,6
1.0,0.0,2023-08-27,8,17,1,550,553400,economy,8,6
1.0,0.0,2023-08-27,9,20,1,655,557700,economy,8,6
1.0,0.0,2023-08-27,18,9,1,885,557700,economy,8,6
1.0,0.0,2023-08-27,9,17,1,450,557700,economy,8,6
1.0,0.0,2023-08-27,18,9,1,900,557700,economy,8,6
1.0,0.0,2023-08-27,9,20,1,670,557700,economy,8,6
1.0,0.0,2023-08-27,18,11,1,970,558700,economy,8,6
1.0,0.0,2023-08-27,9,17,1,455,558700,economy,8,6
1.0,0.0,2023-08-27,8,14,1,365,576800,economy,8,6
1.0,0.0,2023-08-27,9,20,1,680,751000,economy,8,6
1.0,0.0,2023-08-27,9,19,1,620,751000,economy,8,6
1.0,0.0,2023-08-27,9,17,1,500,751000,economy,8,6
1.0,0.0,2023-08-27,21,8,1,675,763000,economy,8,6
1.0,0.0,2023-08-27,8,17,1,590,800300,economy,8,6
1.0,0.0,2023-08-27,14,21,1,415,800300,economy,8,6
1.0,0.0,2023-08-27,19,15,1,1155,2025400,economy,8,6
1.0,0.0,2023-08-27,12,15,1,1620,2025400,economy,8,6
1.0,0.0,2023-08-27,10,15,1,1740,2112500,economy,8,6
1.0,0.0,2023-08-27,10,15,1,1755,2268800,economy,8,6
1.0,0.0,2023-08-27,20,16,1,1190,2268800,economy,8,6
1.0,0.0,2023-08-27,20,15,1,1150,2268800,economy,8,6
1.0,0.0,2023-08-27,13,15,1,1550,2268800,economy,8,6
1.0,0.0,2023-08-27,13,16,1,1590,2268800,economy,8,6
1.0,0.0,2023-08-27,15,16,1,1495,2268800,economy,8,6
1.0,0.0,2023-08-27,15,15,1,1455,2268800,economy,8,6
1.0,0.0,2023-08-28,9,12,0,150,238500,economy,8,5
1.0,0.0,2023-08-28,12,15,0,160,247600,economy,8,5
1.0,0.0,2023-08-28,11,14,0,160,247600,economy,8,5
1.0,0.0,2023-08-28,8,10,0,155,259400,economy,8,5
1.0,0.0,2023-08-28,7,10,0,160,280300,economy,8,5
1.0,0.0,2023-08-28,9,11,0,150,284000,economy,8,5
1.0,0.0,2023-08-28,10,13,0,165,371200,economy,8,5
1.0,0.0,2023-08-28,10,12,0,165,451000,economy,8,5
1.0,0.0,2023-08-28,10,12,0,165,487800,economy,8,5
1.0,0.0,2023-08-28,9,11,0,150,488300,economy,8,5
1.0,0.0,2023-08-28,11,22,1,650,489300,economy,8,5
1.0,0.0,2023-08-28,11,19,1,490,489300,economy,8,5
1.0,0.0,2023-08-28,11,20,1,545,489300,economy,8,5
1.0,0.0,2023-08-28,11,21,1,610,489300,economy,8,5
1.0,0.0,2023-08-28,9,17,1,490,489300,economy,8,5
1.0,0.0,2023-08-28,9,18,1,545,489300,economy,8,5
1.0,0.0,2023-08-28,9,19,1,605,489300,economy,8,5
1.0,0.0,2023-08-28,9,19,1,635,489300,economy,8,5
1.0,0.0,2023-08-28,11,19,1,460,489300,economy,8,5
1.0,0.0,2023-08-28,11,20,1,520,489300,economy,8,5
1.0,0.0,2023-08-28,9,17,1,510,489300,economy,8,5
1.0,0.0,2023-08-28,9,18,1,575,489300,economy,8,5
1.0,0.0,2023-08-28,11,22,1,645,489300,economy,8,5
1.0,0.0,2023-08-28,9,16,1,450,489300,economy,8,5
1.0,0.0,2023-08-28,11,21,1,595,489300,economy,8,5
1.0,0.0,2023-08-28,9,19,1,640,490000,economy,8,5
1.0,0.0,2023-08-28,11,19,1,495,490000,economy,8,5
1.0,0.0,2023-08-28,8,19,1,670,490000,economy,8,5
1.0,0.0,2023-08-28,10,19,1,525,490100,economy,8,5
1.0,0.0,2023-08-28,10,18,1,480,490100,economy,8,5
1.0,0.0,2023-08-28,10,22,1,725,494600,economy,8,5
1.0,0.0,2023-08-28,20,8,1,740,494600,economy,8,5
1.0,0.0,2023-08-28,20,8,1,700,494600,economy,8,5
1.0,0.0,2023-08-28,10,20,1,595,494600,economy,8,5
1.0,0.0,2023-08-28,10,21,1,670,494600,economy,8,5
1.0,0.0,2023-08-28,10,18,1,475,494600,economy,8,5
1.0,0.0,2023-08-28,10,19,1,535,494600,economy,8,5
1.0,0.0,2023-08-28,10,19,1,580,494800,economy,8,5
1.0,0.0,2023-08-28,20,8,1,730,494800,economy,8,5
1.0,0.0,2023-08-28,20,9,1,785,494800,economy,8,5
1.0,0.0,2023-08-28,20,12,1,975,494800,economy,8,5
1.0,0.0,2023-08-28,20,13,1,1025,494800,economy,8,5
1.0,0.0,2023-08-28,18,9,1,930,494800,economy,8,5
1.0,0.0,2023-08-28,18,8,1,875,494800,economy,8,5
1.0,0.0,2023-08-28,9,16,1,450,495100,economy,8,5
1.0,0.0,2023-08-28,19,11,1,965,495300,economy,8,5
1.0,0.0,2023-08-28,19,9,1,845,495300,economy,8,5
1.0,0.0,2023-08-28,19,19,1,1460,495300,economy,8,5
1.0,0.0,2023-08-28,10,11,1,1470,495300,economy,8,5
1.0,0.0,2023-08-28,10,9,1,1350,495300,economy,8,5
1.0,0.0,2023-08-28,10,19,1,525,495300,economy,8,5
1.0,0.0,2023-08-28,8,13,1,310,495800,economy,8,5
1.0,0.0,2023-08-28,14,21,1,415,552400,economy,8,5
1.0,0.0,2023-08-28,8,15,1,465,552400,economy,8,5
1.0,0.0,2023-08-28,8,15,1,475,553400,economy,8,5
1.0,0.0,2023-08-28,14,20,1,410,553400,economy,8,5
1.0,0.0,2023-08-28,9,17,1,450,557700,economy,8,5
1.0,0.0,2023-08-28,14,21,1,415,558200,economy,8,5
1.0,0.0,2023-08-28,8,15,1,465,558200,economy,8,5
1.0,0.0,2023-08-28,9,17,1,455,558700,economy,8,5
1.0,0.0,2023-08-28,14,20,1,410,559200,economy,8,5
1.0,0.0,2023-08-28,8,14,1,365,576800,economy,8,5
1.0,0.0,2023-08-28,11,17,1,1780,696100,economy,8,5
1.0,0.0,2023-08-28,11,21,1,620,775000,economy,8,5
1.0,0.0,2023-08-28,11,20,1,535,775000,economy,8,5
1.0,0.0,2023-08-28,9,19,1,620,775000,economy,8,5
1.0,0.0,2023-08-28,9,17,1,500,775000,economy,8,5
1.0,0.0,2023-08-28,11,19,1,475,775000,economy,8,5
1.0,0.0,2023-08-28,22,17,1,1125,804700,economy,8,5
1.0,0.0,2023-08-28,8,13,1,310,860100,economy,8,5
1.0,0.0,2023-08-28,19,15,1,1155,2025400,economy,8,5
1.0,0.0,2023-08-28,12,15,1,1620,2025400,economy,8,5
1.0,0.0,2023-08-28,10,15,1,1755,2268800,economy,8,5
1.0,0.0,2023-08-28,15,15,1,1455,2268800,economy,8,5
1.0,0.0,2023-08-28,20,15,1,1150,2268800,economy,8,5
1.0,0.0,2023-08-29,10,13,0,165,161400,economy,8,4
1.0,0.0,2023-08-29,9,12,0,150,175900,economy,8,4
1.0,0.0,2023-08-29,7,10,0,160,182200,economy,8,4
1.0,0.0,2023-08-29,11,14,0,160,182200,economy,8,4
1.0,0.0,2023-08-29,8,10,0,155,196800,economy,8,4
1.0,0.0,2023-08-29,12,15,0,160,200900,economy,8,4
1.0,0.0,2023-08-29,12,15,0,165,224400,economy,8,4
1.0,0.0,2023-08-29,9,11,0,150,339900,economy,8,4
1.0,0.0,2023-08-29,10,12,0,165,380900,economy,8,4
1.0,0.0,2023-08-29,10,12,0,165,466700,economy,8,4
1.0,0.0,2023-08-29,9,11,0,150,488300,economy,8,4
1.0,0.0,2023-08-29,11,22,1,650,489300,economy,8,4
1.0,0.0,2023-08-29,11,19,1,490,489300,economy,8,4
1.0,0.0,2023-08-29,11,21,1,610,489300,economy,8,4
1.0,0.0,2023-08-29,11,20,1,545,489300,economy,8,4
1.0,0.0,2023-08-29,11,20,1,520,489300,economy,8,4
1.0,0.0,2023-08-29,9,19,1,635,489300,economy,8,4
1.0,0.0,2023-08-29,11,19,1,460,489300,economy,8,4
1.0,0.0,2023-08-29,9,18,1,575,489300,economy,8,4
1.0,0.0,2023-08-29,9,17,1,510,489300,economy,8,4
1.0,0.0,2023-08-29,9,16,1,450,489300,economy,8,4
1.0,0.0,2023-08-29,11,21,1,595,489300,economy,8,4
1.0,0.0,2023-08-29,9,18,1,545,489300,economy,8,4
1.0,0.0,2023-08-29,9,19,1,605,489300,economy,8,4
1.0,0.0,2023-08-29,9,17,1,490,489300,economy,8,4
1.0,0.0,2023-08-29,9,19,1,640,490000,economy,8,4
1.0,0.0,2023-08-29,8,19,1,670,490000,economy,8,4
1.0,0.0,2023-08-29,11,19,1,495,490000,economy,8,4
1.0,0.0,2023-08-29,10,19,1,525,490100,economy,8,4
1.0,0.0,2023-08-29,10,18,1,480,490100,economy,8,4
1.0,0.0,2023-08-29,10,21,1,670,494600,economy,8,4
1.0,0.0,2023-08-29,20,8,1,740,494600,economy,8,4
1.0,0.0,2023-08-29,10,20,1,595,494600,economy,8,4
1.0,0.0,2023-08-29,10,19,1,535,494600,economy,8,4
1.0,0.0,2023-08-29,10,18,1,475,494600,economy,8,4
1.0,0.0,2023-08-29,20,8,1,700,494600,economy,8,4
1.0,0.0,2023-08-29,10,22,1,725,494600,economy,8,4
1.0,0.0,2023-08-29,20,8,1,730,494800,economy,8,4
1.0,0.0,2023-08-29,18,8,1,875,494800,economy,8,4
1.0,0.0,2023-08-29,20,9,1,785,494800,economy,8,4
1.0,0.0,2023-08-29,10,19,1,580,494800,economy,8,4
1.0,0.0,2023-08-29,18,9,1,930,494800,economy,8,4
1.0,0.0,2023-08-29,20,8,1,690,494800,economy,8,4
1.0,0.0,2023-08-29,18,8,1,835,494800,economy,8,4
1.0,0.0,2023-08-29,19,19,1,1460,495300,economy,8,4
1.0,0.0,2023-08-29,10,19,1,525,495300,economy,8,4
1.0,0.0,2023-08-29,19,9,1,845,495300,economy,8,4
1.0,0.0,2023-08-29,19,11,1,965,495300,economy,8,4
1.0,0.0,2023-08-29,10,9,1,1350,495300,economy,8,4
1.0,0.0,2023-08-29,10,11,1,1470,495300,economy,8,4
1.0,0.0,2023-08-29,8,13,1,310,495800,economy,8,4
1.0,0.0,2023-08-29,9,15,1,320,530900,economy,8,4
1.0,0.0,2023-08-29,14,21,1,415,552400,economy,8,4
1.0,0.0,2023-08-29,8,15,1,475,553400,economy,8,4
1.0,0.0,2023-08-29,14,20,1,410,553400,economy,8,4
1.0,0.0,2023-08-29,18,12,1,1080,557700,economy,8,4
1.0,0.0,2023-08-29,18,9,1,900,557700,economy,8,4
1.0,0.0,2023-08-29,18,9,1,885,557700,economy,8,4
1.0,0.0,2023-08-29,9,17,1,450,557700,economy,8,4
1.0,0.0,2023-08-29,9,20,1,670,557700,economy,8,4
1.0,0.0,2023-08-29,9,17,1,455,558700,economy,8,4
1.0,0.0,2023-08-29,18,11,1,970,558700,economy,8,4
1.0,0.0,2023-08-29,11,19,1,475,721000,economy,8,4
1.0,0.0,2023-08-29,11,20,1,535,721000,economy,8,4
1.0,0.0,2023-08-29,11,21,1,620,721000,economy,8,4
1.0,0.0,2023-08-29,9,17,1,500,721000,economy,8,4
1.0,0.0,2023-08-29,8,13,1,310,782100,economy,8,4
1.0,0.0,2023-08-29,12,15,1,1620,2025400,economy,8,4
1.0,0.0,2023-08-29,19,15,1,1155,2025400,economy,8,4
1.0,0.0,2023-08-29,10,15,1,1755,2268800,economy,8,4
1.0,0.0,2023-08-29,15,15,1,1455,2268800,economy,8,4
1.0,0.0,2023-08-29,20,15,1,1150,2268800,economy,8,4
1.0,0.0,2023-08-30,9,12,0,150,149800,economy,8,3
1.0,0.0,2023-08-30,8,10,0,155,160300,economy,8,3
1.0,0.0,2023-08-30,12,15,0,160,163500,economy,8,3
1.0,0.0,2023-08-30,7,10,0,160,163500,economy,8,3
1.0,0.0,2023-08-30,11,14,0,160,182200,economy,8,3
1.0,0.0,2023-08-30,12,15,0,165,213800,economy,8,3
1.0,0.0,2023-08-30,12,15,0,165,224400,economy,8,3
1.0,0.0,2023-08-30,9,11,0,150,284000,economy,8,3
1.0,0.0,2023-08-30,10,12,0,165,442700,economy,8,3
1.0,0.0,2023-08-30,10,12,0,165,466700,economy,8,3
1.0,0.0,2023-08-30,9,11,0,150,488300,economy,8,3
1.0,0.0,2023-08-30,9,20,1,665,489300,economy,8,3
1.0,0.0,2023-08-30,9,21,1,740,489300,economy,8,3
1.0,0.0,2023-08-30,9,17,1,490,489300,economy,8,3
1.0,0.0,2023-08-30,9,18,1,545,489300,economy,8,3
1.0,0.0,2023-08-30,9,19,1,605,489300,economy,8,3
1.0,0.0,2023-08-30,9,22,1,795,489300,economy,8,3
1.0,0.0,2023-08-30,18,8,1,820,489300,economy,8,3
1.0,0.0,2023-08-30,9,21,1,755,489300,economy,8,3
1.0,0.0,2023-08-30,18,7,1,805,489300,economy,8,3
1.0,0.0,2023-08-30,9,19,1,635,489300,economy,8,3
1.0,0.0,2023-08-30,9,20,1,690,489300,economy,8,3
1.0,0.0,2023-08-30,9,17,1,510,489300,economy,8,3
1.0,0.0,2023-08-30,9,18,1,575,489300,economy,8,3
1.0,0.0,2023-08-30,9,16,1,450,489300,economy,8,3
1.0,0.0,2023-08-30,9,19,1,640,490000,economy,8,3
1.0,0.0,2023-08-30,8,19,1,670,490000,economy,8,3
1.0,0.0,2023-08-30,10,19,1,525,490100,economy,8,3
1.0,0.0,2023-08-30,10,18,1,480,490100,economy,8,3
1.0,0.0,2023-08-30,10,22,1,725,494600,economy,8,3
1.0,0.0,2023-08-30,20,8,1,740,494600,economy,8,3
1.0,0.0,2023-08-30,20,8,1,700,494600,economy,8,3
1.0,0.0,2023-08-30,10,20,1,595,494600,economy,8,3
1.0,0.0,2023-08-30,10,21,1,670,494600,economy,8,3
1.0,0.0,2023-08-30,10,18,1,475,494600,economy,8,3
1.0,0.0,2023-08-30,10,19,1,535,494600,economy,8,3
1.0,0.0,2023-08-30,20,8,1,730,494800,economy,8,3
1.0,0.0,2023-08-30,20,9,1,785,494800,economy,8,3
1.0,0.0,2023-08-30,18,8,1,835,494800,economy,8,3
1.0,0.0,2023-08-30,10,19,1,580,494800,economy,8,3
1.0,0.0,2023-08-30,20,8,1,690,494800,economy,8,3
1.0,0.0,2023-08-30,18,9,1,930,494800,economy,8,3
1.0,0.0,2023-08-30,18,8,1,875,494800,economy,8,3
1.0,0.0,2023-08-30,9,16,1,450,495100,economy,8,3
1.0,0.0,2023-08-30,10,11,1,1470,495300,economy,8,3
1.0,0.0,2023-08-30,10,9,1,1350,495300,economy,8,3
1.0,0.0,2023-08-30,19,19,1,1460,495300,economy,8,3
1.0,0.0,2023-08-30,19,11,1,965,495300,economy,8,3
1.0,0.0,2023-08-30,19,9,1,845,495300,economy,8,3
1.0,0.0,2023-08-30,10,19,1,525,495300,economy,8,3
1.0,0.0,2023-08-30,8,13,1,310,495800,economy,8,3
1.0,0.0,2023-08-30,8,16,1,520,552400,economy,8,3
1.0,0.0,2023-08-30,14,21,1,415,552400,economy,8,3
1.0,0.0,2023-08-30,8,15,1,465,552400,economy,8,3
1.0,0.0,2023-08-30,8,17,1,545,552400,economy,8,3
1.0,0.0,2023-08-30,14,20,1,410,553400,economy,8,3
1.0,0.0,2023-08-30,8,17,1,550,553400,economy,8,3
1.0,0.0,2023-08-30,8,15,1,475,553400,economy,8,3
1.0,0.0,2023-08-30,9,17,1,450,557700,economy,8,3
1.0,0.0,2023-08-30,14,21,1,415,558200,economy,8,3
1.0,0.0,2023-08-30,8,15,1,465,558200,economy,8,3
1.0,0.0,2023-08-30,9,17,1,455,558700,economy,8,3
1.0,0.0,2023-08-30,14,20,1,410,559200,economy,8,3
1.0,0.0,2023-08-30,8,14,1,365,576800,economy,8,3
1.0,0.0,2023-08-30,9,20,1,680,721000,economy,8,3
1.0,0.0,2023-08-30,9,19,1,620,721000,economy,8,3
1.0,0.0,2023-08-30,9,17,1,500,721000,economy,8,3
1.0,0.0,2023-08-30,8,13,1,310,782100,economy,8,3
1.0,0.0,2023-08-30,8,17,1,535,782100,economy,8,3
1.0,0.0,2023-08-30,22,17,1,1125,784700,economy,8,3
1.0,0.0,2023-08-30,19,15,1,1155,2025400,economy,8,3
1.0,0.0,2023-08-30,12,15,1,1620,2025400,economy,8,3
1.0,0.0,2023-08-30,15,15,1,1455,2268800,economy,8,3
1.0,0.0,2023-08-30,15,16,1,1495,2268800,economy,8,3
1.0,0.0,2023-08-30,10,15,1,1755,2268800,economy,8,3
1.0,0.0,2023-08-30,10,16,1,1795,2268800,economy,8,3
1.0,0.0,2023-08-30,20,15,1,1150,2268800,economy,8,3
1.0,0.0,2023-08-30,20,16,1,1190,2268800,economy,8,3
1.0,0.0,2023-08-31,9,12,0,150,160300,economy,8,2
1.0,0.0,2023-08-31,8,10,0,155,217600,economy,8,2
1.0,0.0,2023-08-31,11,14,0,160,224200,economy,8,2
1.0,0.0,2023-08-31,7,10,0,160,224200,economy,8,2
1.0,0.0,2023-08-31,10,13,0,165,240000,economy,8,2
1.0,0.0,2023-08-31,12,15,0,160,247600,economy,8,2
1.0,0.0,2023-08-31,9,11,0,150,284000,economy,8,2
1.0,0.0,2023-08-31,10,12,0,165,380900,economy,8,2
1.0,0.0,2023-08-31,10,12,0,165,466700,economy,8,2
1.0,0.0,2023-08-31,9,11,0,150,488300,economy,8,2
1.0,0.0,2023-08-31,9,18,1,545,489300,economy,8,2
1.0,0.0,2023-08-31,9,19,1,605,489300,economy,8,2
1.0,0.0,2023-08-31,9,17,1,490,489300,economy,8,2
1.0,0.0,2023-08-31,11,19,1,460,489300,economy,8,2
1.0,0.0,2023-08-31,11,20,1,520,489300,economy,8,2
1.0,0.0,2023-08-31,9,19,1,635,489300,economy,8,2
1.0,0.0,2023-08-31,9,18,1,575,489300,economy,8,2
1.0,0.0,2023-08-31,9,17,1,510,489300,economy,8,2
1.0,0.0,2023-08-31,9,16,1,450,489300,economy,8,2
1.0,0.0,2023-08-31,11,21,1,595,489300,economy,8,2
1.0,0.0,2023-08-31,11,22,1,650,489300,economy,8,2
1.0,0.0,2023-08-31,11,19,1,490,489300,economy,8,2
1.0,0.0,2023-08-31,11,21,1,610,489300,economy,8,2
1.0,0.0,2023-08-31,11,20,1,545,489300,economy,8,2
1.0,0.0,2023-08-31,11,19,1,495,490000,economy,8,2
1.0,0.0,2023-08-31,8,19,1,670,490000,economy,8,2
1.0,0.0,2023-08-31,9,19,1,640,490000,economy,8,2
1.0,0.0,2023-08-31,10,19,1,525,490100,economy,8,2
1.0,0.0,2023-08-31,10,18,1,480,490100,economy,8,2
1.0,0.0,2023-08-31,10,22,1,725,494600,economy,8,2
1.0,0.0,2023-08-31,10,21,1,670,494600,economy,8,2
1.0,0.0,2023-08-31,10,20,1,595,494600,economy,8,2
1.0,0.0,2023-08-31,10,19,1,535,494600,economy,8,2
1.0,0.0,2023-08-31,10,18,1,475,494600,economy,8,2
1.0,0.0,2023-08-31,20,8,1,695,494600,economy,8,2
1.0,0.0,2023-08-31,20,8,1,740,494600,economy,8,2
1.0,0.0,2023-08-31,20,9,1,785,494800,economy,8,2
1.0,0.0,2023-08-31,20,8,1,730,494800,economy,8,2
1.0,0.0,2023-08-31,18,9,1,930,494800,economy,8,2
1.0,0.0,2023-08-31,18,8,1,875,494800,economy,8,2
1.0,0.0,2023-08-31,10,19,1,580,494800,economy,8,2
1.0,0.0,2023-08-31,20,8,1,690,494800,economy,8,2
1.0,0.0,2023-08-31,18,8,1,835,494800,economy,8,2
1.0,0.0,2023-08-31,19,18,1,1415,495300,economy,8,2
1.0,0.0,2023-08-31,10,10,1,1400,495300,economy,8,2
1.0,0.0,2023-08-31,10,19,1,525,495300,economy,8,2
1.0,0.0,2023-08-31,19,14,1,1190,495300,economy,8,2
1.0,0.0,2023-08-31,19,10,1,895,495300,economy,8,2
1.0,0.0,2023-08-31,8,13,1,310,495800,economy,8,2
1.0,0.0,2023-08-31,8,15,1,465,552400,economy,8,2
1.0,0.0,2023-08-31,14,21,1,415,552400,economy,8,2
1.0,0.0,2023-08-31,14,20,1,410,553400,economy,8,2
1.0,0.0,2023-08-31,8,15,1,475,553400,economy,8,2
1.0,0.0,2023-08-31,18,12,1,1075,557700,economy,8,2
1.0,0.0,2023-08-31,18,13,1,1105,557700,economy,8,2
1.0,0.0,2023-08-31,18,9,1,895,557700,economy,8,2
1.0,0.0,2023-08-31,9,17,1,450,557700,economy,8,2
1.0,0.0,2023-08-31,9,20,1,670,557700,economy,8,2
1.0,0.0,2023-08-31,9,17,1,455,558700,economy,8,2
1.0,0.0,2023-08-31,18,11,1,970,558700,economy,8,2
1.0,0.0,2023-08-31,14,20,1,410,559200,economy,8,2
1.0,0.0,2023-08-31,8,14,1,365,576800,economy,8,2
1.0,0.0,2023-08-31,11,19,1,475,721000,economy,8,2
1.0,0.0,2023-08-31,11,20,1,535,721000,economy,8,2
1.0,0.0,2023-08-31,9,19,1,620,721000,economy,8,2
1.0,0.0,2023-08-31,11,21,1,620,721000,economy,8,2
1.0,0.0,2023-08-31,9,17,1,500,721000,economy,8,2
1.0,0.0,2023-08-31,8,13,1,310,782100,economy,8,2
1.0,0.0,2023-08-31,19,15,1,1155,2025400,economy,8,2
1.0,0.0,2023-08-31,12,15,1,1620,2025400,economy,8,2
1.0,1.0,2023-08-20,8,10,0,90,122000,economy,8,6
1.0,1.0,2023-08-20,6,7,0,90,135000,economy,8,6
1.0,1.0,2023-08-20,14,16,0,85,142800,economy,8,6
1.0,1.0,2023-08-20,11,13,0,100,143400,economy,8,6
1.0,1.0,2023-08-20,7,8,0,85,143400,economy,8,6
1.0,1.0,2023-08-20,14,16,0,95,143700,economy,8,6
1.0,1.0,2023-08-20,9,11,0,85,144400,economy,8,6
1.0,1.0,2023-08-20,8,10,0,85,144400,economy,8,6
1.0,1.0,2023-08-20,15,17,0,80,148000,economy,8,6
1.0,1.0,2023-08-20,13,15,0,90,148000,economy,8,6
1.0,1.0,2023-08-20,7,8,0,80,157700,economy,8,6
1.0,1.0,2023-08-20,7,8,0,80,158200,economy,8,6
1.0,1.0,2023-08-20,16,18,0,85,158200,economy,8,6
1.0,1.0,2023-08-20,18,19,0,85,159400,economy,8,6
1.0,1.0,2023-08-20,10,11,0,85,159400,economy,8,6
1.0,1.0,2023-08-20,14,15,0,85,178200,economy,8,6
1.0,1.0,2023-08-20,16,17,0,90,181800,economy,8,6
1.0,1.0,2023-08-20,12,13,0,80,183100,economy,8,6
1.0,1.0,2023-08-20,8,9,0,85,232600,economy,8,6
1.0,1.0,2023-08-20,18,19,0,80,264400,economy,8,6
1.0,1.0,2023-08-20,12,13,0,80,270800,economy,8,6
1.0,1.0,2023-08-20,18,19,0,80,270800,economy,8,6
1.0,1.0,2023-08-20,18,19,0,80,300700,economy,8,6
1.0,1.0,2023-08-20,14,15,0,85,300700,economy,8,6
1.0,1.0,2023-08-20,8,9,0,85,300700,economy,8,6
1.0,1.0,2023-08-20,12,13,0,80,301200,economy,8,6
1.0,1.0,2023-08-20,8,10,0,90,301200,economy,8,6
1.0,1.0,2023-08-20,18,19,0,80,301200,economy,8,6
1.0,1.0,2023-08-20,14,21,1,440,533600,economy,8,6
1.0,1.0,2023-08-20,14,21,1,415,533600,economy,8,6
1.0,1.0,2023-08-20,14,21,1,440,579400,economy,8,6
1.0,1.0,2023-08-20,8,18,1,625,579400,economy,8,6
1.0,1.0,2023-08-20,8,16,1,505,579400,economy,8,6
1.0,1.0,2023-08-20,21,9,1,710,762800,economy,8,6
1.0,1.0,2023-08-20,21,8,1,660,762800,economy,8,6
1.0,1.0,2023-08-20,9,16,1,380,831300,economy,8,6
1.0,1.0,2023-08-20,9,20,1,660,848800,economy,8,6
1.0,1.0,2023-08-20,9,18,1,585,848800,economy,8,6
1.0,1.0,2023-08-20,9,17,1,530,848800,economy,8,6
1.0,1.0,2023-08-20,9,17,1,480,848800,economy,8,6
1.0,1.0,2023-08-20,9,20,1,695,848800,economy,8,6
1.0,1.0,2023-08-20,16,12,1,1235,1041200,economy,8,6
1.0,1.0,2023-08-20,12,12,1,1440,1041200,economy,8,6
1.0,1.0,2023-08-20,10,18,1,500,1434000,economy,8,6
1.0,1.0,2023-08-20,12,18,1,380,1443000,economy,8,6
1.0,1.0,2023-08-20,12,11,1,1400,1577800,economy,8,6
1.0,1.0,2023-08-20,12,18,1,380,1577800,economy,8,6
1.0,1.0,2023-08-20,19,11,1,935,1577800,economy,8,6
1.0,1.0,2023-08-20,19,18,1,1355,1577800,economy,8,6
1.0,1.0,2023-08-20,15,15,1,1460,1786300,economy,8,6
1.0,1.0,2023-08-20,13,15,1,1555,1786300,economy,8,6
1.0,1.0,2023-08-20,10,15,1,1760,1786300,economy,8,6
1.0,1.0,2023-08-21,7,8,0,85,114600,economy,8,5
1.0,1.0,2023-08-21,18,19,0,80,122000,economy,8,5
1.0,1.0,2023-08-21,8,10,0,90,122000,economy,8,5
1.0,1.0,2023-08-21,12,13,0,80,122000,economy,8,5
1.0,1.0,2023-08-21,18,19,0,85,126300,economy,8,5
1.0,1.0,2023-08-21,14,16,0,85,134500,economy,8,5
1.0,1.0,2023-08-21,6,7,0,90,135000,economy,8,5
1.0,1.0,2023-08-21,15,17,0,80,137800,economy,8,5
1.0,1.0,2023-08-21,10,11,0,85,142800,economy,8,5
1.0,1.0,2023-08-21,11,13,0,100,143400,economy,8,5
